1_ground_force_vx_mean,1_ground_force_vx_var,1_ground_force_vy_mean,1_ground_force_vy_var,1_ground_force_vz_mean,1_ground_force_vz_var,ground_force_vx_mean,ground_force_vx_var,ground_force_vy_mean,ground_force_vy_var,ground_force_vz_mean,ground_force_vz_var,1_ground_torque_x_mean,1_ground_torque_x_var,1_ground_torque_y_mean,1_ground_torque_y_var,1_ground_torque_z_mean,1_ground_torque_z_var,ground_torque_x_mean,ground_torque_x_var,ground_torque_y_mean,ground_torque_y_var,ground_torque_z_mean,ground_torque_z_var
-1.4632141202121673,133.24172403158852,13.817663055263548,8536.737052766546,0.44728239171698564,80.20614312506065,-18.886297295776043,400.87536440692577,742.6131006886695,6842.0575902750825,-55.03749036051688,175.61688796000524,1.120818271628933,74.84029888360502,0.0,0.0,-0.05340595306618929,248.00352095201038,-96.78788648239374,669.0866592749592,0.0,0.0,70.8860415836268,5523.388752598726
-1.3734948509139417,203.7940409188874,15.906456941050608,10087.231126703779,0.7533292532630549,88.80815955206943,-13.47723854012706,271.958197572418,719.7574200180816,7087.333209362175,-51.63932658087548,172.96792386590346,1.2850331678433384,91.57924093677447,0.0,0.0,0.08068351127696813,361.0437446184304,-94.25178415593479,640.1679197496156,0.0,0.0,61.37655790284648,4992.377270934012
-1.3330254645112813,256.17182346443917,17.403806344706567,11588.323275213048,1.0594351991598472,98.43133043255504,-9.138032667259006,169.82711688521695,698.8964730498479,7713.441184642235,-48.89299465243159,172.20336412425607,1.4026264571541867,109.50481153590576,0.0,0.0,0.2540326056339391,440.6042356029784,-92.03261570762056,626.7915125056913,0.0,0.0,52.840344966962505,4564.42161419042
-1.265631823805754,259.7489950522922,18.317957282776483,12668.597898899789,1.3612756279681952,110.51315535365416,-5.579724277973664,119.62459591519142,680.8475888311992,8278.83037585291,-46.84548138360747,169.81446581105965,1.4804707768899847,124.45680019196166,0.0,0.0,0.35658028958492816,452.65840664631753,-90.23341739263824,619.2668623648987,0.0,0.0,45.0578675752121,4246.526878731647
-1.1584660008999943,224.60885773648633,18.710416320165926,13146.741650756745,1.6291539578020156,124.37747382904008,-2.5451785860715908,103.41968279793336,666.0188004361243,8503.474987842266,-45.444909102509435,166.10398155753563,1.5195425431182572,133.28731528496294,0.0,0.0,0.32690257106054055,401.30505190414834,-88.89034220954014,610.582722768175,0.0,0.0,37.82253990172204,4008.6807075532274
-1.0312863797401821,177.97149133167989,18.66850854138385,13059.395408912578,1.8046280280563596,133.92892426922103,0.1094072222158103,98.46405987856866,654.6098558253651,8429.844243811522,-44.620593569776005,163.0256108193502,1.5204035512838956,135.4775513654817,0.0,0.0,0.1815264739539016,319.43364427526126,-88.00741603730646,600.9297840980963,0.0,0.0,31.02249307245924,3828.2019498122113
-0.9122934663837785,138.20194148021767,18.2963582622016,12564.175331948058,1.8408626060135669,132.67358609770758,2.4748396611459085,96.18243233762306,646.7443887651866,8223.242235058255,-44.28856894803044,162.19369512982226,1.4883013112430745,132.4457955238921,0.0,0.0,-0.010326373955246734,239.77379582913412,-87.58612388277966,593.0193690328516,0.0,0.0,24.607967695715736,3699.660498706261
-0.822941220051587,109.82711398535055,17.714369395155117,11839.609591529983,1.7432611334913723,119.84475654938879,4.629934464854806,95.25988068773886,642.5541054667569,8016.966464166701,-44.377995308329986,162.45621423215292,1.4349897351197807,125.85669279836794,0.0,0.0,-0.17703455056763795,179.34247571287267,-87.6411565721729,588.5397676804175,0.0,0.0,18.541317602485428,3624.89902892041
-0.7758672993150953,91.56460336486363,17.055797085199195,11055.190578190002,1.572465603798994,103.3049108150144,6.655941196191758,95.54178429394265,642.1218157027057,7883.69627231262,-44.838891023081686,161.76417536946596,1.3775946020874483,117.52265988896788,0.0,0.0,-0.2736356170226998,142.8152460642091,-88.1902256559195,588.4737766143573,0.0,0.0,12.760673012830239,3604.5988881091084
-0.7841752074635382,80.7043183577639,16.432558488412635,10352.206714430911,1.401076288766729,91.38759136091345,8.646022074136367,96.52905892413953,645.498301682304,7861.630448374279,-45.66218934420952,159.53615504494715,1.3291876670691105,109.08924718686185,0.0,0.0,-0.2884083358805737,126.47869498970769,-89.25179805563131,593.8081611977964,0.0,0.0,7.180545387278299,3635.9811520773937
-0.854501846318716,74.39393605662652,15.8947579586091,9834.233536536516,1.270452465815346,85.93326173150639,10.713864183359467,97.56125783781235,652.6631780063053,7970.080073855875,-46.88280068634746,157.4768455087067,1.2958363213221307,102.23054487115924,0.0,0.0,-0.24928959699431621,121.56153215393327,-90.84028841764608,605.3009045294891,0.0,0.0,1.6842028003040865,3714.288059419671
